,id,churn_probability,churn_probability_pred_LR,churn_probability_pred_RF,churn_probability_pred_DC,churn_probability_pred_XG
661,70660,0,0.0,0.0,0.0,0
662,70661,0,0.0,0.0,0.0,0
663,70662,0,0.0,0.0,0.0,0
664,70663,0,0.0,0.0,0.0,0
665,70664,0,0.0,0.0,0.0,0
666,70665,0,0.0,0.0,0.0,0
667,70666,0,0.0,0.0,0.0,0
668,70667,0,0.0,0.0,0.0,0
669,70668,0,0.0,0.0,0.0,0
670,70669,1,1.0,1.0,0.0,1
671,70670,0,1.0,0.0,0.0,0
672,70671,0,0.0,0.0,0.0,0
673,70672,1,0.0,0.0,1.0,1
674,70673,0,0.0,0.0,0.0,0
675,70674,0,0.0,0.0,0.0,0
676,70675,0,0.0,0.0,0.0,0
677,70676,1,0.0,1.0,1.0,1
678,70677,0,0.0,0.0,0.0,0
679,70678,0,0.0,0.0,0.0,0
680,70679,0,0.0,0.0,0.0,0
681,70680,0,0.0,0.0,0.0,0
682,70681,0,0.0,0.0,0.0,0
683,70682,0,0.0,0.0,0.0,0
684,70683,0,0.0,0.0,0.0,0
685,70684,1,0.0,0.0,0.0,0
686,70685,1,0.0,1.0,1.0,1
687,70686,1,0.0,0.0,0.0,0
688,70687,0,0.0,0.0,0.0,0
689,70688,0,0.0,0.0,0.0,0
690,70689,0,0.0,0.0,0.0,0
691,70690,0,0.0,0.0,0.0,0
692,70691,0,0.0,0.0,0.0,0
693,70692,1,0.0,1.0,1.0,1
694,70693,0,0.0,1.0,1.0,1
695,70694,0,0.0,0.0,0.0,0
696,70695,0,0.0,0.0,0.0,0
697,70696,0,0.0,0.0,0.0,0
698,70697,0,1.0,0.0,0.0,0
699,70698,0,0.0,0.0,0.0,0
700,70699,0,0.0,0.0,0.0,1
701,70700,0,0.0,0.0,0.0,0
702,70701,0,0.0,0.0,0.0,0
703,70702,0,0.0,0.0,1.0,0
704,70703,0,0.0,0.0,0.0,0
705,70704,0,0.0,0.0,0.0,0
706,70705,0,0.0,0.0,0.0,0
707,70706,0,0.0,0.0,0.0,0
708,70707,0,0.0,0.0,0.0,0
709,70708,0,0.0,0.0,0.0,0
710,70709,1,0.0,1.0,1.0,1
711,70710,1,1.0,0.0,0.0,0
712,70711,0,1.0,0.0,0.0,0
713,70712,0,0.0,0.0,0.0,0
714,70713,0,0.0,0.0,0.0,0
715,70714,0,0.0,0.0,0.0,0
716,70715,0,1.0,0.0,0.0,0
717,70716,0,0.0,0.0,0.0,0
718,70717,0,0.0,0.0,0.0,0
719,70718,0,0.0,0.0,0.0,0
720,70719,0,0.0,0.0,0.0,0
721,70720,0,0.0,0.0,0.0,0
722,70721,0,0.0,0.0,0.0,0
723,70722,0,0.0,0.0,0.0,0
724,70723,0,0.0,0.0,0.0,0
725,70724,0,0.0,0.0,0.0,0
726,70725,0,0.0,0.0,0.0,0
727,70726,0,0.0,0.0,0.0,0
728,70727,0,0.0,0.0,0.0,0
729,70728,0,0.0,0.0,0.0,0
730,70729,0,0.0,0.0,0.0,0
731,70730,0,0.0,0.0,0.0,0
732,70731,0,0.0,0.0,0.0,0
733,70732,1,0.0,0.0,0.0,0
734,70733,0,0.0,0.0,0.0,0
735,70734,0,0.0,0.0,0.0,0
736,70735,1,0.0,0.0,1.0,0
737,70736,0,0.0,0.0,0.0,0
738,70737,0,0.0,0.0,0.0,0
739,70738,0,0.0,0.0,0.0,0
740,70739,0,0.0,0.0,0.0,0
741,70740,1,0.0,0.0,0.0,0
742,70741,0,0.0,0.0,0.0,0
743,70742,0,0.0,0.0,0.0,0
744,70743,0,0.0,0.0,0.0,0
745,70744,0,0.0,0.0,0.0,0
746,70745,0,0.0,0.0,0.0,0
747,70746,0,1.0,0.0,0.0,0
748,70747,0,0.0,0.0,0.0,0
749,70748,0,1.0,0.0,0.0,0
750,70749,1,0.0,1.0,1.0,1
751,70750,0,0.0,0.0,0.0,0
752,70751,0,0.0,0.0,0.0,0
753,70752,0,0.0,0.0,0.0,0
754,70753,0,0.0,0.0,0.0,0
755,70754,0,0.0,0.0,0.0,0
756,70755,0,1.0,0.0,0.0,0
757,70756,0,0.0,0.0,0.0,0
758,70757,0,0.0,0.0,0.0,0
759,70758,0,0.0,0.0,0.0,0
760,70759,0,0.0,0.0,0.0,0
761,70760,1,0.0,0.0,1.0,0
762,70761,0,0.0,0.0,0.0,0
763,70762,0,0.0,0.0,0.0,0
764,70763,0,0.0,0.0,0.0,0
765,70764,0,1.0,0.0,0.0,0
766,70765,0,0.0,0.0,0.0,0
767,70766,0,0.0,0.0,0.0,0
768,70767,0,0.0,0.0,0.0,0
769,70768,1,1.0,0.0,1.0,0
770,70769,0,0.0,0.0,0.0,0
771,70770,1,0.0,0.0,0.0,0
772,70771,0,0.0,0.0,0.0,0
773,70772,1,1.0,0.0,1.0,1
774,70773,0,0.0,0.0,0.0,0
775,70774,0,0.0,0.0,0.0,0
776,70775,0,0.0,0.0,0.0,0
777,70776,0,0.0,0.0,0.0,0
778,70777,0,0.0,0.0,0.0,0
779,70778,0,0.0,0.0,0.0,0
780,70779,0,0.0,0.0,0.0,0
781,70780,0,0.0,0.0,0.0,0
782,70781,0,1.0,0.0,0.0,0
783,70782,0,0.0,0.0,0.0,0
784,70783,0,0.0,0.0,0.0,0
785,70784,0,0.0,0.0,0.0,0
786,70785,0,0.0,0.0,0.0,0
787,70786,0,0.0,0.0,0.0,0
788,70787,0,0.0,0.0,0.0,0
789,70788,0,0.0,0.0,0.0,0
790,70789,0,0.0,0.0,0.0,0
791,70790,0,0.0,0.0,0.0,0
792,70791,0,0.0,0.0,0.0,0
793,70792,0,0.0,0.0,0.0,0
794,70793,0,0.0,0.0,0.0,0
795,70794,0,0.0,0.0,0.0,0
796,70795,0,0.0,0.0,0.0,0
797,70796,0,0.0,0.0,0.0,0
798,70797,0,1.0,0.0,0.0,0
799,70798,1,0.0,1.0,1.0,1
800,70799,0,0.0,0.0,0.0,0
801,70800,0,0.0,0.0,0.0,0
802,70801,0,0.0,0.0,0.0,0
803,70802,0,0.0,0.0,0.0,0
804,70803,0,0.0,0.0,0.0,0
805,70804,0,0.0,0.0,0.0,0
806,70805,0,0.0,0.0,0.0,0
807,70806,0,0.0,0.0,0.0,0
808,70807,0,0.0,0.0,0.0,0
809,70808,0,0.0,0.0,0.0,0
810,70809,0,0.0,0.0,0.0,0
811,70810,0,0.0,0.0,0.0,0
812,70811,0,0.0,0.0,0.0,0
813,70812,1,1.0,1.0,1.0,1
814,70813,1,1.0,1.0,1.0,0
815,70814,0,0.0,0.0,0.0,0
816,70815,0,0.0,0.0,0.0,0
817,70816,0,0.0,0.0,0.0,0
818,70817,0,0.0,0.0,0.0,0
819,70818,0,0.0,0.0,0.0,0
820,70819,0,0.0,0.0,0.0,0
821,70820,0,0.0,0.0,0.0,0
822,70821,0,0.0,0.0,0.0,0
823,70822,0,0.0,0.0,0.0,0
824,70823,0,0.0,0.0,0.0,0
825,70824,0,1.0,0.0,0.0,0
826,70825,1,1.0,1.0,0.0,0
827,70826,0,0.0,0.0,0.0,0
828,70827,0,1.0,0.0,0.0,0
829,70828,0,0.0,0.0,0.0,0
830,70829,0,0.0,0.0,0.0,0
831,70830,0,0.0,0.0,0.0,0
832,70831,0,0.0,0.0,0.0,0
833,70832,0,0.0,0.0,0.0,0
834,70833,0,0.0,0.0,0.0,0
835,70834,0,0.0,0.0,0.0,0
836,70835,0,0.0,0.0,0.0,0
837,70836,0,0.0,0.0,0.0,0
838,70837,0,0.0,0.0,0.0,0
839,70838,0,0.0,0.0,0.0,0
840,70839,0,1.0,1.0,1.0,1
841,70840,0,0.0,0.0,0.0,0
842,70841,0,0.0,0.0,0.0,0
843,70842,0,0.0,0.0,0.0,0
844,70843,0,0.0,0.0,0.0,0
845,70844,0,0.0,0.0,0.0,0
846,70845,0,0.0,0.0,0.0,0
847,70846,0,1.0,1.0,1.0,1
848,70847,0,1.0,0.0,0.0,0
849,70848,0,0.0,0.0,0.0,0
850,70849,0,0.0,0.0,0.0,0
851,70850,0,0.0,0.0,0.0,0
852,70851,0,0.0,0.0,0.0,0
853,70852,0,0.0,0.0,0.0,0
854,70853,0,0.0,0.0,0.0,0
855,70854,1,1.0,1.0,1.0,1
856,70855,0,0.0,0.0,0.0,0
857,70856,0,0.0,0.0,0.0,0
858,70857,1,0.0,1.0,1.0,1
859,70858,0,0.0,0.0,0.0,0
860,70859,0,0.0,0.0,0.0,0
861,70860,1,0.0,1.0,0.0,1
862,70861,0,0.0,0.0,0.0,0
863,70862,1,1.0,1.0,1.0,1
864,70863,0,0.0,0.0,0.0,0
865,70864,0,0.0,0.0,0.0,0
866,70865,1,1.0,0.0,0.0,0
867,70866,1,1.0,1.0,1.0,1
868,70867,0,0.0,0.0,0.0,0
869,70868,0,0.0,0.0,0.0,0
870,70869,1,1.0,1.0,1.0,1
871,70870,1,0.0,0.0,0.0,0
872,70871,0,0.0,0.0,0.0,0
873,70872,0,0.0,0.0,0.0,0
874,70873,0,0.0,0.0,0.0,0
875,70874,0,0.0,0.0,0.0,0
876,70875,0,0.0,0.0,0.0,0
877,70876,0,0.0,0.0,0.0,0
878,70877,0,0.0,0.0,0.0,0
879,70878,0,0.0,0.0,0.0,0
880,70879,0,0.0,0.0,0.0,0
881,70880,0,0.0,0.0,0.0,0
882,70881,0,0.0,0.0,0.0,0
883,70882,0,0.0,0.0,0.0,0
884,70883,0,0.0,0.0,0.0,0
885,70884,0,0.0,0.0,0.0,0
886,70885,0,0.0,0.0,0.0,0
887,70886,0,1.0,1.0,1.0,1
888,70887,0,0.0,0.0,0.0,0
889,70888,0,0.0,0.0,0.0,0
890,70889,0,1.0,0.0,0.0,1
891,70890,0,0.0,0.0,0.0,0
892,70891,0,0.0,0.0,0.0,0
893,70892,0,0.0,0.0,0.0,0
894,70893,0,0.0,0.0,0.0,0
895,70894,0,0.0,0.0,0.0,0
896,70895,0,0.0,0.0,0.0,0
897,70896,0,0.0,0.0,0.0,0
898,70897,0,0.0,0.0,0.0,0
899,70898,0,0.0,0.0,0.0,0
900,70899,0,0.0,0.0,0.0,0
901,70900,0,0.0,0.0,0.0,0
902,70901,0,0.0,0.0,0.0,0
903,70902,0,0.0,0.0,0.0,0
904,70903,0,0.0,0.0,0.0,0
905,70904,0,0.0,0.0,0.0,0
906,70905,0,0.0,0.0,0.0,0
907,70906,0,0.0,0.0,0.0,0
908,70907,0,0.0,0.0,0.0,0
909,70908,0,0.0,0.0,0.0,0
910,70909,0,0.0,0.0,0.0,0
911,70910,1,0.0,0.0,0.0,0
912,70911,0,1.0,0.0,0.0,0
913,70912,0,0.0,0.0,0.0,0
914,70913,1,0.0,0.0,0.0,0
915,70914,0,0.0,0.0,1.0,1
916,70915,0,0.0,0.0,0.0,0
917,70916,0,0.0,0.0,0.0,0
918,70917,0,0.0,0.0,0.0,0
919,70918,0,0.0,0.0,0.0,0
920,70919,0,1.0,0.0,0.0,0
921,70920,0,0.0,0.0,0.0,0
922,70921,0,0.0,0.0,0.0,0
923,70922,0,0.0,0.0,0.0,0
924,70923,0,0.0,0.0,0.0,0
925,70924,1,0.0,1.0,0.0,0
926,70925,0,0.0,0.0,0.0,0
927,70926,0,1.0,0.0,0.0,0
928,70927,0,0.0,0.0,0.0,0
929,70928,0,0.0,0.0,0.0,0
930,70929,0,1.0,0.0,0.0,0
931,70930,0,0.0,0.0,0.0,0
932,70931,0,0.0,0.0,0.0,0
933,70932,0,1.0,0.0,0.0,0
934,70933,0,0.0,0.0,0.0,0
935,70934,0,0.0,0.0,0.0,0
936,70935,0,0.0,0.0,0.0,0
937,70936,0,0.0,0.0,0.0,0
938,70937,0,0.0,0.0,0.0,0
939,70938,0,0.0,0.0,0.0,0
940,70939,0,0.0,0.0,0.0,0
941,70940,0,0.0,0.0,0.0,0
942,70941,0,0.0,0.0,0.0,0
943,70942,0,0.0,0.0,0.0,0
944,70943,1,1.0,0.0,0.0,0
945,70944,0,0.0,0.0,0.0,0
946,70945,0,0.0,0.0,0.0,0
947,70946,0,1.0,0.0,0.0,0
948,70947,1,0.0,1.0,1.0,1
949,70948,0,0.0,0.0,0.0,0
950,70949,0,0.0,0.0,0.0,0
951,70950,0,0.0,0.0,0.0,0
952,70951,0,0.0,0.0,0.0,0
953,70952,0,0.0,0.0,0.0,0
954,70953,0,0.0,0.0,0.0,0
955,70954,0,0.0,0.0,0.0,0
956,70955,0,0.0,0.0,0.0,0
957,70956,0,0.0,0.0,0.0,0
958,70957,0,0.0,0.0,0.0,0
959,70958,0,0.0,0.0,0.0,0
960,70959,1,1.0,0.0,1.0,0
961,70960,0,0.0,0.0,0.0,0
962,70961,0,0.0,0.0,0.0,0
963,70962,1,0.0,1.0,1.0,1
964,70963,0,0.0,0.0,0.0,0
965,70964,0,0.0,0.0,0.0,0
966,70965,0,0.0,0.0,0.0,0
967,70966,0,0.0,0.0,0.0,0
968,70967,0,1.0,0.0,0.0,0
969,70968,0,0.0,0.0,0.0,0
970,70969,0,0.0,0.0,0.0,0
971,70970,0,0.0,0.0,0.0,0
972,70971,1,0.0,0.0,0.0,0
973,70972,0,0.0,0.0,0.0,0
974,70973,1,1.0,1.0,1.0,1
975,70974,0,0.0,0.0,0.0,0
976,70975,0,0.0,0.0,1.0,0
977,70976,1,1.0,1.0,1.0,1
978,70977,1,0.0,0.0,0.0,0
979,70978,0,0.0,0.0,0.0,0
980,70979,0,0.0,0.0,0.0,0
981,70980,0,0.0,0.0,0.0,0
982,70981,1,0.0,1.0,1.0,1
983,70982,0,1.0,0.0,0.0,0
984,70983,0,0.0,0.0,0.0,0
985,70984,0,0.0,0.0,0.0,0
986,70985,0,0.0,0.0,0.0,0
987,70986,0,0.0,0.0,0.0,0
988,70987,0,0.0,0.0,0.0,0
989,70988,0,0.0,0.0,0.0,0
990,70989,0,1.0,0.0,0.0,0
991,70990,0,0.0,0.0,0.0,0
992,70991,0,0.0,0.0,0.0,0
993,70992,0,0.0,0.0,0.0,0
994,70993,0,0.0,0.0,0.0,0
995,70994,0,0.0,0.0,0.0,0
996,70995,1,0.0,0.0,0.0,0
997,70996,0,0.0,0.0,0.0,0
998,70997,0,0.0,0.0,0.0,0
999,70998,0,0.0,0.0,0.0,0
1000,70999,0,0.0,0.0,0.0,0
1001,71000,0,0.0,0.0,0.0,0
1002,71001,0,0.0,0.0,0.0,0
1003,71002,0,0.0,0.0,0.0,0
1004,71003,0,1.0,1.0,1.0,1
1005,71004,0,0.0,0.0,0.0,0
1006,71005,0,0.0,0.0,0.0,0
1007,71006,0,0.0,0.0,0.0,0
1008,71007,0,0.0,0.0,0.0,0
1009,71008,0,0.0,0.0,0.0,0
1010,71009,0,0.0,0.0,0.0,0
1011,71010,0,0.0,0.0,0.0,0
1012,71011,0,0.0,0.0,0.0,0
1013,71012,0,0.0,0.0,0.0,0
1014,71013,0,0.0,0.0,0.0,0
1015,71014,0,0.0,0.0,0.0,0
1016,71015,0,0.0,0.0,0.0,0
1017,71016,0,0.0,0.0,0.0,0
1018,71017,0,0.0,0.0,0.0,0
1019,71018,0,0.0,0.0,0.0,0
1020,71019,0,0.0,0.0,0.0,0
1021,71020,0,0.0,0.0,0.0,0
1022,71021,1,0.0,1.0,1.0,1
1023,71022,0,0.0,0.0,0.0,0
1024,71023,0,0.0,0.0,0.0,0
1025,71024,0,0.0,0.0,0.0,0
1026,71025,0,0.0,0.0,0.0,0
1027,71026,0,0.0,0.0,0.0,0
1028,71027,0,0.0,0.0,0.0,0
1029,71028,0,0.0,0.0,0.0,0
1030,71029,0,0.0,0.0,0.0,0
1031,71030,1,0.0,0.0,0.0,0
1032,71031,0,0.0,0.0,0.0,0
1033,71032,0,1.0,0.0,1.0,0
1034,71033,0,0.0,0.0,0.0,0
1035,71034,0,0.0,0.0,0.0,0
1036,71035,0,0.0,0.0,0.0,0
1037,71036,0,0.0,0.0,0.0,0
1038,71037,0,0.0,0.0,0.0,0
1039,71038,0,0.0,0.0,0.0,0
1040,71039,1,1.0,1.0,0.0,1
1041,71040,1,1.0,1.0,1.0,1
1042,71041,0,0.0,0.0,0.0,0
1043,71042,1,1.0,1.0,1.0,1
1044,71043,0,0.0,0.0,0.0,0
1045,71044,0,0.0,0.0,0.0,0
1046,71045,0,0.0,0.0,0.0,0
1047,71046,0,0.0,0.0,0.0,0
1048,71047,0,0.0,0.0,0.0,0
1049,71048,1,0.0,1.0,1.0,1
1050,71049,0,0.0,0.0,0.0,0
1051,71050,0,0.0,0.0,0.0,0
1052,71051,0,0.0,0.0,0.0,0
1053,71052,0,0.0,0.0,0.0,0
1054,71053,1,1.0,1.0,1.0,1
1055,71054,0,0.0,0.0,0.0,0
1056,71055,0,0.0,0.0,0.0,0
1057,71056,0,0.0,0.0,0.0,0
1058,71057,0,0.0,0.0,0.0,0
1059,71058,0,0.0,0.0,0.0,0
1060,71059,0,0.0,0.0,0.0,0
1061,71060,1,1.0,0.0,1.0,1
1062,71061,0,0.0,0.0,0.0,0
1063,71062,0,0.0,0.0,0.0,0
1064,71063,0,0.0,0.0,0.0,0
1065,71064,0,0.0,0.0,0.0,0
1066,71065,0,0.0,0.0,0.0,0
1067,71066,1,1.0,0.0,0.0,0
1068,71067,0,0.0,0.0,0.0,0
1069,71068,0,0.0,0.0,0.0,0
1070,71069,0,1.0,0.0,0.0,0
1071,71070,0,0.0,0.0,0.0,0
1072,71071,0,0.0,0.0,0.0,0
1073,71072,0,0.0,0.0,0.0,0
1074,71073,0,0.0,0.0,0.0,0
1075,71074,0,0.0,0.0,0.0,0
1076,71075,0,0.0,0.0,0.0,0
1077,71076,1,0.0,0.0,0.0,0
1078,71077,0,0.0,0.0,0.0,0
1079,71078,0,0.0,0.0,0.0,0
1080,71079,0,0.0,0.0,0.0,0
1081,71080,0,0.0,0.0,0.0,0
1082,71081,1,0.0,0.0,1.0,0
1083,71082,0,1.0,1.0,1.0,1
1084,71083,0,0.0,0.0,0.0,0
1085,71084,0,0.0,0.0,0.0,0
1086,71085,0,1.0,0.0,0.0,0
1087,71086,0,0.0,0.0,0.0,0
1088,71087,1,0.0,0.0,0.0,0
1089,71088,0,0.0,0.0,0.0,0
1090,71089,0,0.0,0.0,0.0,0
1091,71090,0,1.0,0.0,0.0,0
1092,71091,0,0.0,0.0,0.0,0
1093,71092,0,0.0,0.0,0.0,0
1094,71093,1,1.0,1.0,1.0,0
1095,71094,0,0.0,0.0,0.0,0
1096,71095,1,1.0,1.0,1.0,1
1097,71096,0,0.0,0.0,0.0,0
1098,71097,0,0.0,0.0,0.0,0
1099,71098,0,0.0,0.0,0.0,0
1100,71099,0,1.0,0.0,0.0,0
1101,71100,0,0.0,0.0,0.0,0
1102,71101,0,0.0,0.0,0.0,0
1103,71102,0,0.0,0.0,0.0,0
1104,71103,0,0.0,0.0,0.0,0
1105,71104,0,0.0,0.0,0.0,0
1106,71105,0,0.0,0.0,0.0,0
1107,71106,0,0.0,0.0,0.0,0
1108,71107,0,0.0,0.0,0.0,0
1109,71108,0,0.0,0.0,0.0,0
1110,71109,0,0.0,0.0,0.0,0
1111,71110,0,0.0,0.0,0.0,0
1112,71111,0,0.0,0.0,0.0,0
1113,71112,0,0.0,0.0,0.0,0
1114,71113,0,0.0,0.0,0.0,0
1115,71114,0,0.0,0.0,0.0,0
1116,71115,0,0.0,0.0,0.0,0
1117,71116,0,1.0,0.0,0.0,0
1118,71117,0,0.0,0.0,0.0,0
1119,71118,0,0.0,0.0,0.0,0
1120,71119,0,1.0,0.0,0.0,0
1121,71120,0,0.0,0.0,0.0,0
1122,71121,1,0.0,0.0,0.0,0
1123,71122,0,0.0,0.0,0.0,0
1124,71123,0,0.0,0.0,0.0,0
1125,71124,0,1.0,0.0,0.0,0
1126,71125,0,0.0,0.0,0.0,0
1127,71126,0,0.0,1.0,1.0,1
1128,71127,0,0.0,0.0,0.0,0
1129,71128,0,0.0,0.0,0.0,0
1130,71129,0,0.0,0.0,0.0,0
1131,71130,0,0.0,0.0,0.0,0
1132,71131,0,0.0,0.0,0.0,0
1133,71132,1,0.0,0.0,0.0,0
1134,71133,0,1.0,0.0,0.0,0
1135,71134,0,0.0,0.0,0.0,0
1136,71135,0,0.0,0.0,0.0,0
1137,71136,0,0.0,0.0,0.0,0
1138,71137,0,0.0,0.0,0.0,0
1139,71138,0,1.0,0.0,0.0,0
1140,71139,0,0.0,0.0,0.0,0
1141,71140,0,0.0,0.0,0.0,0
1142,71141,0,0.0,0.0,0.0,0
1143,71142,0,0.0,0.0,0.0,0
1144,71143,0,0.0,0.0,0.0,0
1145,71144,0,0.0,0.0,0.0,0
1146,71145,0,0.0,0.0,0.0,0
1147,71146,0,0.0,0.0,0.0,0
1148,71147,0,0.0,0.0,0.0,0
1149,71148,1,1.0,1.0,1.0,1
1150,71149,0,0.0,0.0,0.0,0
1151,71150,0,0.0,0.0,0.0,0
1152,71151,0,0.0,0.0,0.0,0
1153,71152,0,0.0,0.0,0.0,0
1154,71153,0,1.0,0.0,0.0,0
1155,71154,0,0.0,0.0,0.0,0
1156,71155,0,0.0,0.0,0.0,0
1157,71156,0,1.0,0.0,0.0,0
1158,71157,0,0.0,0.0,0.0,0
1159,71158,0,0.0,0.0,0.0,0
1160,71159,0,0.0,0.0,0.0,0
1161,71160,0,0.0,0.0,0.0,0
1162,71161,0,0.0,0.0,0.0,0
1163,71162,1,0.0,0.0,0.0,0
1164,71163,0,0.0,0.0,0.0,0
1165,71164,0,0.0,0.0,0.0,0
1166,71165,0,1.0,0.0,0.0,0
1167,71166,0,0.0,0.0,0.0,0
1168,71167,0,0.0,0.0,0.0,0
1169,71168,0,0.0,0.0,0.0,0
1170,71169,0,0.0,0.0,0.0,0
1171,71170,0,1.0,1.0,1.0,1
1172,71171,0,0.0,0.0,0.0,0
1173,71172,0,0.0,0.0,0.0,0
1174,71173,0,0.0,0.0,0.0,0
1175,71174,1,0.0,0.0,0.0,0
1176,71175,0,0.0,0.0,0.0,0
1177,71176,0,0.0,0.0,0.0,0
1178,71177,0,0.0,0.0,0.0,0
1179,71178,0,1.0,0.0,0.0,0
1180,71179,0,0.0,0.0,0.0,0
1181,71180,0,0.0,0.0,0.0,0
1182,71181,0,0.0,0.0,0.0,0
1183,71182,0,0.0,0.0,0.0,0
1184,71183,0,0.0,0.0,0.0,0
1185,71184,0,0.0,0.0,0.0,0
1186,71185,0,0.0,0.0,0.0,0
1187,71186,0,0.0,0.0,0.0,0
1188,71187,0,0.0,0.0,0.0,0
1189,71188,0,0.0,0.0,0.0,0
1190,71189,0,0.0,0.0,0.0,0
1191,71190,0,0.0,0.0,0.0,0
1192,71191,0,0.0,0.0,0.0,0
1193,71192,0,0.0,0.0,0.0,0
1194,71193,0,0.0,0.0,0.0,0
1195,71194,1,0.0,0.0,0.0,0
1196,71195,1,1.0,1.0,1.0,1
1197,71196,0,0.0,0.0,0.0,0
1198,71197,1,0.0,1.0,0.0,0
1199,71198,0,0.0,0.0,0.0,0
1200,71199,0,1.0,0.0,0.0,0
1201,71200,0,0.0,0.0,0.0,0
1202,71201,0,0.0,0.0,0.0,0
1203,71202,0,0.0,0.0,0.0,0
1204,71203,0,0.0,0.0,0.0,0
1205,71204,0,0.0,0.0,0.0,0
1206,71205,0,0.0,0.0,0.0,0
1207,71206,0,0.0,0.0,0.0,0
1208,71207,0,0.0,0.0,0.0,0
1209,71208,0,0.0,0.0,0.0,0
1210,71209,0,0.0,0.0,0.0,0
1211,71210,1,0.0,0.0,1.0,0
1212,71211,0,0.0,0.0,0.0,0
1213,71212,0,0.0,0.0,0.0,0
1214,71213,0,0.0,0.0,0.0,0
1215,71214,0,0.0,0.0,0.0,0
1216,71215,0,0.0,0.0,0.0,0
1217,71216,0,0.0,0.0,0.0,0
1218,71217,0,0.0,0.0,0.0,0
1219,71218,0,0.0,0.0,0.0,0
1220,71219,0,0.0,0.0,0.0,0
1221,71220,0,1.0,1.0,1.0,1
1222,71221,0,0.0,0.0,0.0,0
1223,71222,0,0.0,0.0,0.0,0
1224,71223,0,0.0,0.0,0.0,0
1225,71224,0,0.0,0.0,0.0,0
1226,71225,1,1.0,1.0,1.0,1
1227,71226,0,0.0,0.0,0.0,0
1228,71227,0,0.0,0.0,0.0,0
1229,71228,0,0.0,0.0,0.0,0
1230,71229,0,0.0,0.0,0.0,0
1231,71230,0,0.0,0.0,0.0,0
1232,71231,0,0.0,0.0,0.0,0
1233,71232,0,0.0,0.0,0.0,0
1234,71233,0,0.0,0.0,0.0,0
1235,71234,0,0.0,0.0,0.0,0
1236,71235,0,1.0,0.0,0.0,0
1237,71236,0,0.0,0.0,0.0,0
1238,71237,0,0.0,0.0,0.0,0
1239,71238,0,0.0,0.0,0.0,0
1240,71239,0,0.0,0.0,0.0,0
1241,71240,0,0.0,0.0,1.0,0
1242,71241,0,0.0,0.0,0.0,0
1243,71242,0,0.0,0.0,0.0,0
1244,71243,0,0.0,0.0,0.0,0
1245,71244,0,0.0,0.0,0.0,0
1246,71245,0,0.0,0.0,0.0,0
1247,71246,0,0.0,0.0,0.0,0
1248,71247,0,0.0,0.0,0.0,0
1249,71248,0,1.0,1.0,1.0,1
1250,71249,0,0.0,0.0,0.0,0
1251,71250,0,0.0,0.0,0.0,0
1252,71251,0,0.0,0.0,0.0,0
1253,71252,0,0.0,0.0,0.0,0
1254,71253,0,0.0,0.0,0.0,0
1255,71254,0,0.0,0.0,0.0,0
1256,71255,0,0.0,0.0,0.0,0
1257,71256,0,0.0,0.0,0.0,0
1258,71257,0,0.0,0.0,0.0,0
1259,71258,0,0.0,0.0,0.0,0
1260,71259,0,0.0,0.0,0.0,0
1261,71260,0,0.0,0.0,0.0,0
1262,71261,0,0.0,0.0,0.0,0
1263,71262,1,1.0,1.0,1.0,1
1264,71263,0,0.0,0.0,0.0,0
1265,71264,0,0.0,0.0,0.0,0
1266,71265,0,0.0,0.0,0.0,0
1267,71266,1,0.0,1.0,1.0,1
1268,71267,0,1.0,1.0,1.0,1
1269,71268,0,0.0,0.0,0.0,0
1270,71269,0,0.0,0.0,0.0,0
1271,71270,0,0.0,0.0,0.0,0
1272,71271,0,0.0,0.0,0.0,0
1273,71272,0,0.0,0.0,0.0,0
1274,71273,0,0.0,0.0,0.0,0
1275,71274,0,1.0,1.0,1.0,1
1276,71275,0,0.0,0.0,0.0,0
1277,71276,0,0.0,0.0,0.0,0
1278,71277,0,0.0,0.0,0.0,0
1279,71278,0,0.0,0.0,0.0,0
1280,71279,1,1.0,0.0,0.0,0
1281,71280,0,0.0,0.0,0.0,0
1282,71281,0,0.0,0.0,0.0,0
1283,71282,0,0.0,0.0,0.0,0
1284,71283,0,0.0,0.0,0.0,0
1285,71284,0,0.0,0.0,0.0,0
1286,71285,0,0.0,0.0,0.0,0
1287,71286,0,0.0,0.0,0.0,0
1288,71287,0,0.0,0.0,0.0,0
1289,71288,0,0.0,0.0,0.0,0
1290,71289,0,0.0,0.0,0.0,0
1291,71290,0,0.0,0.0,0.0,0
1292,71291,0,0.0,0.0,0.0,0
1293,71292,0,0.0,0.0,0.0,0
1294,71293,0,0.0,0.0,0.0,0
1295,71294,1,0.0,1.0,0.0,1
1296,71295,0,0.0,0.0,0.0,0
1297,71296,0,0.0,0.0,0.0,0
1298,71297,0,0.0,0.0,0.0,0
1299,71298,1,0.0,0.0,0.0,0
1300,71299,0,0.0,0.0,0.0,0
1301,71300,0,0.0,0.0,0.0,0
1302,71301,0,0.0,0.0,0.0,0
1303,71302,0,0.0,0.0,0.0,0
1304,71303,0,0.0,0.0,0.0,0
1305,71304,0,0.0,0.0,0.0,0
1306,71305,0,0.0,0.0,0.0,0
1307,71306,0,0.0,0.0,0.0,0
1308,71307,0,0.0,0.0,0.0,0
1309,71308,0,1.0,0.0,0.0,0
